# IPBES East_Africa_and_adjacent_islands
# Comoros
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
29.71780399 -4.45585174
29.76948042 -4.41807627
29.94729903 -4.307282
30.14713179 -4.0853834
30.18712935 -3.99288258
30.2685714 -3.85051401
30.34846317 -3.77982065
30.37915897 -3.73077972
30.40003625 -3.65388519
30.42504764 -3.58887623
30.52989912 -3.49244801
30.6319084 -3.41865407
30.62462202 -3.38868174
30.61097945 -3.36635752
30.62606896 -3.34734059
30.68177616 -3.30941009
30.79024499 -3.27458017
30.81143233 -3.20057952
30.81112227 -3.11639861
30.79360396 -3.06932138
30.79691125 -3.01516448
30.78027144 -2.98488209
30.70947473 -2.97723398
30.60426151 -2.93527272
30.51506799 -2.9175477
30.45553674 -2.8932081
30.4334709 -2.87450123
30.42401411 -2.82406504
30.44127404 -2.76908131
30.45047245 -2.75326832
30.47336511 -2.69430552
30.4343494 -2.65885548
30.42422082 -2.64159555
30.44199751 -2.6134319
30.53372318 -2.42625986
30.55361861 -2.40011159
30.59340946 -2.39680429
30.65660973 -2.37380828
30.71484907 -2.36352467
30.76244307 -2.37168955
30.79763472 -2.36269785
30.82874393 -2.33851328
30.85499556 -2.26539113
30.87659631 -2.14338307
30.86460737 -2.04406097
30.81913211 -1.96747649
30.80672977 -1.85068776
30.8275037 -1.69369476
30.81262088 -1.56305674
30.76218469 -1.45872202
30.71071496 -1.39681365
30.63196008 -1.36746144
30.50809167 -1.20824635
30.47021284 -1.13114511
30.47703413 -1.08298268
30.50995202 -1.06727304
30.51987389 -1.06251881
30.59873213 -1.06970184
30.67278446 -1.0513567
30.74203088 -1.00753509
30.80921024 -0.99492604
30.82367964 -0.99900848


# Somaliland
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
48.93854292 11.25843456
48.93849125 10.98232738
48.93843957 10.71423005
48.93838789 10.43323945
48.93823286 9.97350007
48.93823286 9.80759288
48.93812951 9.56411937
48.93812951 9.45174897
48.79359053 9.23271841
48.61665043 8.96459524
48.42859989 8.67957388
48.27274377 8.44336091
48.12670617 8.22218578
47.9781881 7.99708324
47.63774377 7.99708324
47.30567101 7.99708324
46.97824914 7.99708324
46.91954471 8.02612539
46.64467777 8.11818696
46.29601688 8.23497569
45.86333011 8.37987641
45.55549361 8.48299673
45.22693485 8.59079377
44.89357018 8.70021861
44.63203576 8.78610484
44.30621585 8.89304922
44.02287398 8.98604096
43.98380659 9.00883027
43.82681359 9.15078543
43.62052127 9.33741486
43.58104048 9.34072215
43.4825452 9.37947948
43.39433353 9.48024852
43.30312463 9.60907787
43.21842695 9.77017914
43.18168501 9.87996573
43.06892704 9.92624197
43.01471846 10.01261913
42.9124508 10.14080252
42.84165409 10.20307262
42.81643599 10.25738455
42.78367313 10.36962576
42.72517541 10.49173717
42.66926151 10.56757233
42.65644575 10.60002513
42.65954634 10.6213675
42.76310591 10.78693879
42.80971805 10.84600495
42.86294478 10.90321076
42.90614627 10.96026154
42.92273441 10.99930309
43.04866987 11.19432994
43.15941247 11.36571483
43.24597049 11.49981517
43.44120405 11.34643952
43.63116662 11.03545075
43.85275516 10.78430329
44.15816288 10.55077749
44.27929243 10.47186758
44.38646935 10.43021638
44.94292118 10.43672761
45.33772912 10.64973786
45.69595015 10.80388866
45.81666629 10.83587637
46.0245089 10.7937084
46.25395226 10.78109935
46.46024458 10.73417715
46.56504439 10.74601105
46.97339155 10.92537995
47.23012007 11.09989126
47.40499312 11.17404694
47.47382612 11.17482209
47.71246789 11.11203522
48.01921919 11.13937206
48.43883182 11.29011221
48.57257043 11.32049795
48.674373 11.32266836
48.90309289 11.25486888
48.93854292 11.25843456


